date,AAPL,ABBV,ABT,ACN,ADBE,AIG,AMD,AMGN,AMT,AMZN,AVGO,AXP,BA,BAC,BH,BK,BKNG,BLK,BMY,C,CAT,CHTR,CL,CMCSA,COF,COP,COST,CRM,CSCO,CVS,CVX,D,DE,DHR,DIS,DUK,EMR,F,FDX,GD,GE,GILD,GM,GOOG,GOOGL,GS,HD,HON,IBM,INTC,INTU,JNJ,JPM,KO,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,META,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,PM,QCOM,RTX,SBUX,SCHW,SO,SPG,T,TGT,TMO,TMUS,TSLA,TXN,UNH,UNP,UPS,USB,V,VZ,WFC,WMT,XOM
2015-01-16,23.4753979273,40.8114505961,35.8683803906,72.7011175205,71.73,39.1225874526,2.39,114.6297520964,74.0400449562,14.537,7.9351460266,73.3412772951,114.3328533543,12.1389853426,277.76,28.2937006926,39.5915749144,263.0225025546,42.7692863161,35.241331488,63.5474356272,161.11,52.860024962,19.1585009172,62.6025292384,43.7991833466,112.3480790882,55.808161893,19.6486119387,71.1019526019,64.9485664562,48.1571139156,71.6732078243,52.5844597596,86.6770954111,55.0306039897,44.7218390243,8.6832395861,149.8858864218,109.0969255888,96.4789978513,69.5569899722,25.9602942364,25.1960457198,25.3124433055,141.835955584,79.8591113535,70.2941024419,94.4655896885,27.9709146115,78.8383031002,76.2141795782,41.4000424027,29.8555265965,57.9052562877,143.8364813956,55.4141403558,78.267393314,68.9329968651,28.7115196703,54.6590946441,26.7698809662,74.6003024724,95.2481670002,25.6156141377,42.4220854565,25.6525593458,39.3244675689,20.1920525384,4.819138038,40.2379664977,0.4790107815,36.7730115884,69.3315877819,19.2131000939,66.0912001188,47.2708095407,51.8754035973,44.3436317187,32.1043984081,23.4608147744,31.9397853652,115.3419480981,13.2672839262,53.5453838022,121.0679153071,28.030872462,12.8713333333,39.1666349584,88.0057269339,87.1051860826,73.3855025614,28.005230696,58.8941816751,26.5536317645,37.7365814164,23.4089344654,56.4006818346
2015-01-20,24.0800572002,40.1221961625,35.6507030989,72.4802906364,71.49,38.7704765109,2.24,114.0292175117,73.8196424409,14.472,8.0153993817,74.3812163735,114.7175181003,12.0442728432,279.7,28.1275337371,40.2485416958,261.9041260678,42.8653816472,34.9822584777,63.6307914336,156.13,52.6995420179,18.8345241534,63.2069111254,43.8755611235,112.0746869691,56.4486157282,19.9254529306,71.087550748,65.7826661967,48.5348896292,71.5336380038,52.8584035165,86.2764028078,55.2448043944,44.8181743859,8.6774584679,151.895558015,108.328140178,97.542352639,71.6773351138,26.1529923824,25.1375286871,25.2869054848,140.5554865385,79.191829113,70.8380193412,94.351370126,27.6946586647,79.7505722868,74.1996756005,41.2371958207,30.2977786952,59.0112565139,144.6047518524,54.2160408364,78.6970233967,68.4131174484,28.7736994639,54.2384089239,26.6332720615,75.6521290302,95.2128899014,25.9922433371,42.1394061627,25.5496256024,39.4520339646,20.3245267327,4.98285216,40.5062484552,0.4804506937,37.1026248847,69.4883659637,19.3888296679,66.0477428913,47.7738121089,52.741327714,44.8704867491,32.349333342,23.3299923872,32.1326058805,114.6698859503,13.3261624051,52.6379560276,121.019600232,28.4156476502,12.7953333333,39.5488560371,87.8809197198,88.7009468642,74.0574822312,27.7961357654,59.3307770991,26.6587617923,37.9996559576,23.3873519512,56.38211269
2015-01-21,24.2638913382,39.6479385246,35.5217091483,72.2512849788,71.54,38.9082590533,2.45,113.87003967,73.530839145,14.8625,8.0543795828,74.7307040965,115.7578613905,12.1626634675,280.02,28.3616780835,41.0566933013,264.1030960521,42.5221840359,35.3375586061,64.6916835141,155.75,52.508490894,18.8210251216,63.059899315,44.8129247493,111.8817042967,56.8624474372,19.7621877302,71.9041506499,66.8268355014,49.0922636328,71.9441374759,53.0431562828,85.7573237535,55.868505573,45.1886950075,8.6543339949,151.5224544281,108.9557201052,98.3194195992,71.5392018798,26.1221606791,25.6899691479,25.8051001004,141.7719321317,79.4065866157,71.0312529765,91.4297539501,27.9939359404,78.8200577165,74.6465292101,41.3704339332,30.4381761868,59.1833009935,144.4200714541,54.8680677858,78.1926750388,68.0665311706,28.8747416284,54.8844619942,26.9228829395,76.148273633,95.5656608902,26.2047008342,41.8365354907,25.5349207819,39.0523259249,20.50364677,5.846851296,40.4629771718,0.4871702838,36.7561083425,69.4099768728,19.1193776544,66.1807220074,48.3282581217,52.0937037948,45.4431552603,32.375220774,23.2863849248,32.3503064624,115.0087890846,13.3457885648,52.8380188441,121.1355564123,28.9350941543,13.1046666667,39.8980002917,90.9594976687,89.0512358163,74.3036530014,28.4638905436,59.4324183619,26.6974939078,38.0727322191,23.3738628798,56.8649104493
2015-01-22,24.8951290407,39.8249947094,35.8683803906,73.2000227032,73.48,40.0181739781,2.47,115.4545827306,75.1116571856,15.516,8.0406218647,71.9177541305,118.581650321,12.6993676309,285.06,29.2453841649,41.2196587611,272.6344950633,42.6182793671,36.6921403457,65.7904645976,158.99,53.2536735738,19.0910057581,62.2349997126,45.3406257535,113.5944255138,57.1481883791,20.2306878704,72.4678213786,67.2964027627,48.7516461862,73.4876154909,53.8331336283,86.6497754608,55.8370055135,44.321676753,8.6890207043,153.8204333385,110.775701894,99.3009778648,72.6166411049,26.0682051982,26.5007771851,26.6436332058,145.6853656521,81.3547439614,71.1314481948,93.4135674029,28.3239083213,81.0003810723,76.0090664459,42.6287938847,30.7330109192,59.3635380674,146.3333603803,56.685592907,78.8091008095,68.4809278071,29.2167304929,56.702425285,27.4365324212,77.05125681,97.5352989115,26.3930154339,42.1259452439,26.1231136015,40.0813615165,20.4402084234,6.120565308,41.475525205,0.4955697715,37.2293992294,70.4789190218,19.2189577463,66.8299101765,48.6769303565,52.3229190021,45.9852814509,32.9527096425,24.1149267105,32.4249466619,117.1972991556,13.2633586942,54.138427151,122.7202908772,29.3391081019,13.4413333333,40.4051782615,94.7286755358,93.278055838,76.0135418643,29.293525268,59.5063392803,26.4485017367,39.2931057854,23.8217000495,57.4838819357
2015-01-23,25.0235914503,39.477205775,35.3604667101,72.9710170456,74.06,39.4287708801,2.45,115.6282312852,75.696863864,15.6195,8.1766704096,71.7131759512,117.6899275008,12.4152301326,288.6666666667,27.8707302604,40.7606066587,268.349904063,42.6045514626,35.9889421749,64.873550728,158.93,51.5789331181,19.0032620512,63.3784249041,44.8893025263,114.221619199,57.7590828066,20.0248317482,72.7135240039,66.0174498273,48.9807888321,72.5352567157,53.6037853667,86.2581895076,55.8937056206,43.0693170521,8.6196472855,149.2499143986,110.8619941339,100.1189430861,72.8929075729,26.0142497173,26.7765015084,26.8742174128,144.4449112642,80.8178502047,73.3572134015,93.702122087,27.9670777234,81.5751106598,74.8662932804,41.9552012048,30.4030768139,59.0931824566,145.8531913448,56.8159982969,78.8184405939,67.4788413951,28.7115196703,57.8067253005,26.6496651301,77.229868867,96.4358293295,26.1660721984,42.0586406501,25.8437220122,40.1238836484,20.4271475874,6.2493508935,41.6096661837,0.4970096836,37.3477219511,70.215246625,19.0080822575,65.7065958164,47.3394008,52.5193891799,45.8058453174,35.1352192974,23.7137380564,32.4871468281,116.6688400309,13.0984989531,53.7954623228,120.6620686759,29.0120491919,13.4193333333,40.4713319098,93.1893865614,93.4804450103,68.4820469505,29.2193302926,59.6657312605,26.0888463783,38.920416852,23.8783541493,56.2583183927
2015-01-26,25.0501698799,39.7301431818,35.5942682455,72.8565142167,72.74,39.1991333094,2.61,115.5703484337,77.3384825984,15.483,8.1575624679,71.0056764143,117.2090965684,12.509942632,288.9066666667,28.2634885189,40.9125768585,270.0652517827,42.8722455994,36.1887984971,65.1918183521,158.18,50.9259379863,19.1315028535,63.8602969491,45.7016843353,114.9091199692,58.9020465742,19.8544680608,72.9953593683,67.2716886963,48.8817001203,72.6009366312,53.2979876846,86.4858557595,55.7866054183,44.0400810806,8.7179262955,149.801090152,109.8735557487,100.5688239578,73.9772534596,25.9757100881,26.5414415637,26.6148721649,144.3888907435,81.5771713749,72.9206485217,93.9966883269,27.4759560402,81.5203745086,74.9102460944,42.021820261,30.1854607019,59.076797268,144.5530413409,57.4109728881,78.0805976259,68.3151691525,28.4317105994,56.7850599801,26.6605938424,76.8974519832,96.5651786921,26.2867866853,42.2807458096,25.8143123712,39.9793084,20.4775250978,6.379422192,41.6918816223,0.4947298227,37.1026248847,70.3292671209,19.2131000939,65.3418833618,47.4708673803,52.8359244662,45.3362571382,35.0953924789,23.8620034286,32.4871468281,117.8463848197,13.0239195465,53.7668819204,121.4061208332,29.4930181772,13.77,40.4639815044,92.8648878046,94.4456856783,68.0961576351,29.3609752455,59.2591662095,25.9837163505,39.1542608886,23.9107279206,56.7968235858
2015-01-27,24.1730817038,39.9008759315,35.2153485156,70.4683123587,71.46,38.6326939685,2.7,114.9625784926,76.297270716,15.3375,8.0092848404,70.2385082417,115.8190580546,12.3363030498,286.28,27.7498815655,39.8130508646,265.5993024331,42.5496398448,35.7594775086,60.5087375964,156.425,50.4419533592,19.018448462,62.700537112,45.5072681759,113.3692790628,56.9412725246,19.0949299548,72.85805496,66.8886206674,48.9126653428,70.6387491547,53.922324619,85.575190752,55.8937056206,42.4616632327,8.5849605761,147.4437538528,107.629957509,99.7099604754,72.5406678262,25.7598881645,25.7192276643,25.8447705016,141.2437386505,80.6567820777,72.2121251923,92.3795797851,26.2328042797,80.6902095489,74.7857131213,41.5998995714,29.7572483524,58.7654786858,140.7633995682,56.930103013,76.3714170798,67.4863758795,28.0430868897,56.5371558949,26.299946334,75.1956759957,96.2065281867,26.3447296391,42.1057538658,25.4834539102,36.2798829258,20.751802655,6.488136369,40.8913628781,0.4710912646,36.6800437356,68.9253897653,19.0959470445,63.0879603926,46.6420563303,52.2246839132,45.4927865313,35.1830114796,23.3823213421,32.605327144,117.5706670155,12.878685965,53.4167719917,120.6717316909,29.4930181772,13.732,40.3022725865,91.5336108537,94.0798283283,67.0981680264,28.9900003688,57.9794103104,25.6461936296,38.7084956937,23.6139683503,56.2954566819
2015-01-28,25.539655958,39.110446535,34.997671224,68.9961331312,70.25,37.6682161718,2.63,111.8875520052,75.1496576192,15.1955,8.0253355114,69.6673941577,122.0786025569,11.9969165935,283.4333333333,26.934152875,39.3964090505,260.7252967978,42.096618998,34.8712271875,60.6299824056,150.6,50.0271093931,18.4228036827,60.8057182231,43.4520116333,112.2676696414,55.5224209511,19.0274943286,71.9764161279,64.0773956162,48.212851316,69.4400906962,52.7819540959,84.3913262423,55.3456045849,41.6687491025,8.4462137385,145.3832044977,107.0023775819,97.501454378,70.7587491078,25.3128284656,25.2912598746,25.4103796085,138.4907302026,80.3346458237,71.4391906511,91.1051299306,25.9181794514,79.8235538217,74.3388595117,40.526592554,29.427314247,58.1428415214,139.8030614972,56.4166317904,75.4094192861,66.8911516197,27.7205292107,55.1473905693,25.5950443857,75.6521290302,96.3887931977,26.0791577677,41.3586728749,24.9026135008,35.0297322484,20.5092442711,6.320850822,40.3764346048,0.463411733,36.079978504,68.212761666,18.7151996341,62.1105310143,46.0590306262,51.6571033998,44.6376015545,34.8743536361,22.6409944812,32.4498267284,116.8986048677,12.8276579499,53.0595169623,120.1499288793,28.944713534,13.2913333333,39.894325089,90.2439363076,92.7487303104,66.0669120974,28.396440566,56.9098670228,25.4801988488,38.1165779759,23.4224235368,54.4385422229
2015-01-29,26.3347939763,39.9135228018,36.4891637779,70.0430161374,71.64,37.7064891002,2.61,113.1392686695,74.8000536295,15.589,8.1422761146,69.8975446095,129.1949003571,12.1784488841,285.6333333333,27.5232902626,39.8476073958,262.1686069937,41.9662039057,35.25613566,60.622404605,152.085,53.0308869995,18.1798211099,61.2222516857,43.6186540557,113.0878459989,57.2467197384,19.3220815379,72.3449700659,63.6387209379,49.0117540545,70.5320192919,53.4699988808,84.8921919964,56.2969063826,42.1504259105,8.6740161838,146.6042707822,105.4961857567,98.4830126435,71.9536015818,25.5594820926,25.3239897403,25.4500500097,140.8435920738,82.5435801369,71.6896786968,93.4676714062,26.2519887204,80.6902095489,74.9981517225,41.2075873513,29.5536719895,59.076797268,142.2039066748,56.9953057079,76.007165488,70.2741350706,27.7788227671,54.8469007692,25.6114374543,77.398558032,97.6764073071,26.2626437879,41.789422275,25.3450644366,35.7270952113,20.8338993387,6.33999366,41.051466627,0.474691045,36.2236560947,68.4336763768,18.6449078045,62.4898319671,46.4248506758,46.3451319275,44.458165421,35.4657818911,22.9549682105,32.8354677591,117.6166199829,12.937564444,53.9383643345,123.6479403201,28.4252670299,13.68,40.4379855867,91.0177410353,93.4804450103,66.8120776719,28.7134554607,57.2887117294,25.513397805,38.5550355447,23.6652268215,54.209522773
2015-01-30,25.9494067474,38.1619312593,36.0860576822,68.7262336061,70.13,37.4079602584,2.57,110.1655371722,73.6828408797,17.7265,7.8633001658,68.7808887139,127.0879866349,11.9574530521,275.98,27.31935809,39.6410535841,257.3097145542,41.3690400621,34.7600917521,60.5996712033,151.115,51.8708603535,17.9351511581,59.7929701963,43.7297490039,114.977467999,55.6209523103,18.7151609018,70.9357932441,63.3483306579,47.6183190454,69.9409000522,52.4825271988,82.8340890795,54.8983037397,42.1948883851,8.592240947,143.3989717854,104.4999026223,97.7059456833,72.4025345922,25.1432540971,26.5072239768,26.6560302062,137.9785425844,80.0892086778,69.9648895817,92.1631637721,25.3541568934,79.2032107748,73.3572466643,40.2527142116,28.9008236534,58.9866787311,139.1529864952,55.2266826079,76.6142514743,69.6487728737,27.3901990575,53.6374293237,25.4092562753,75.3246735924,95.4245524947,25.6397570351,40.5712091277,24.9321102299,34.3578825646,20.382367578,6.31142226,39.9177590001,0.4608918867,35.4038486656,66.8302631533,18.3051639614,61.4832255924,45.8646887248,45.4501011178,43.8205944785,34.8604142496,22.6584374662,31.5479243179,114.1127062209,12.9218635163,52.5950854241,120.9906111869,29.0312879513,13.5733333333,39.535583128,88.4051100192,91.238595717,65.7608619507,28.2682856086,58.8849415603,25.2920714306,37.9411949484,22.9260257101,54.1104873352
2015-02-02,26.2749925098,38.3832514903,36.4649774121,70.1984128337,71.11,38.6250393828,2.67,110.3391857268,74.3668486857,18.2235,7.8281415531,70.00835779,127.8660585074,12.2021270089,274.9933333333,27.8278016989,39.7804577726,262.6975688456,41.3415842532,35.3301720642,61.2589398534,154.0,53.0001578168,18.1595725622,60.7812162547,45.666967164,117.3977923481,56.4387625923,19.045240546,71.6223152855,65.5293470163,48.1323417377,71.1313485212,53.3489539649,83.7174341368,54.810103573,43.6992021087,8.919341894,145.2136119582,106.7827246074,99.0146900373,73.3418405833,25.5209424634,26.2076961148,26.3907343982,140.443445497,80.0968785886,71.4034066445,92.9747238209,25.8222572477,80.5351237872,73.862704026,41.059545004,29.1956583858,58.7327083088,139.8621592246,55.7564545042,77.5015309928,69.7015142638,27.7943677155,54.6590946441,26.1524087169,74.4117675233,96.6710099888,25.9777575987,40.9750366904,25.3819353479,35.1062720858,20.5372317769,6.3009222705,39.7749637646,0.4708512792,36.071526881,67.9348367072,18.5394700601,62.088648267,46.6592041452,47.6840398054,44.507796692,35.0436176148,23.19917,31.5852444176,114.54351529,13.1730783598,53.0523718617,121.6476962089,29.1851980266,14.0626666667,39.5651700939,89.2704400372,92.6397515253,66.6191330142,28.8213754248,58.9842727943,25.9947826692,38.5915736754,23.1229661522,55.4474657456
2015-02-03,26.279422248,38.9839778316,36.9487047269,71.9077764923,71.92,39.2909883377,2.76,110.1438311029,75.3092594406,18.1775,7.8877583312,71.3722123189,128.8102356111,12.5415134652,277.5466666667,28.3817775713,40.743328393,266.7101223221,41.0876180208,36.1889943524,63.5929024307,157.97,53.1538037302,18.6995338351,61.6714544396,47.0348237143,123.6295244762,57.7492296707,19.2510966682,72.3594231615,67.673292275,48.6649435634,72.76513642,54.1644144507,85.693577203,54.6715033111,44.047491493,9.1413032509,146.672107798,109.0027885997,100.078044825,74.0256000915,26.1915320116,26.2453850511,26.4452811998,144.2448379759,82.2521235262,72.4769268406,95.2651266255,25.8606261292,82.5603613813,75.0567554746,41.9848096742,29.2237378841,58.0773007673,141.8345458782,56.750795602,78.2767330984,70.7638765502,28.0275419413,56.1840803798,26.8354532405,74.8186060976,97.564696494,26.1998722547,41.0692631216,25.8391346482,35.3784137298,20.5689509502,6.527422044,40.3937431182,0.482610562,36.3757853083,68.5548231536,18.7562032014,62.6940709416,47.00787638,48.7246040801,45.3897061992,35.3701975266,24.0887622331,31.5976844508,114.9341155127,13.4792464504,54.2098781569,123.0391703732,29.7142639104,14.5573333333,40.267860533,89.7031050463,94.8037588293,66.9118766328,29.1923503016,60.0122355653,26.4651012147,39.0592617487,23.2524612374,57.1001196141
2015-02-04,26.480975339,35.9866695604,36.4166046806,71.4334076301,72.28,39.4287708801,2.85,109.5794733005,74.3668486857,18.2375,8.010049158,71.2699232293,128.705327044,12.4625863823,275.4333333333,28.2072372279,40.3793067515,265.0703405812,40.6620529829,35.8336196124,62.1000757173,163.19,53.1614860258,19.2023727706,61.4999406608,45.7364015067,125.3744094721,58.1236488359,18.9458617284,72.5978992391,66.9442273167,48.0766043373,72.8061863672,53.7312010676,92.2321519566,54.1675023587,42.48389447,9.2698071944,145.9174209972,108.6733091379,98.810198732,67.9822711048,27.6174982924,25.9240372785,26.088247589,143.0764099718,83.1495030909,72.1047731727,94.357381682,25.9680589973,82.5968521488,74.2509538835,41.7331376839,29.2588372571,57.5283969513,142.0413879243,57.5984306361,78.6223051214,70.8618248461,27.9925658075,55.6882722096,26.8409175966,75.0468326149,96.9003111315,26.0888149267,39.7433626243,25.6400317271,35.5825199629,20.4196842525,6.410136447,40.0432457221,0.4838104888,35.8517846836,68.8398743934,18.9495057328,62.5773629561,46.9164213676,48.7246040801,44.969749291,35.4541362935,24.0800407406,30.7642022232,115.9335925529,13.506723074,54.0241055416,122.0921949003,29.5795925946,14.57,40.3973035086,89.7946303367,93.752891973,66.8852635765,29.3947002343,61.1903502017,26.4485017367,39.0081083657,23.3765606941,56.6111321399
2015-02-05,26.6692392152,36.6696005589,36.8035865325,72.3576090341,73.1,39.5129713227,3.31,110.9614263807,75.6892637773,18.6945,8.1170536315,72.2246213995,129.9117755655,12.6046551315,279.9266666667,28.6322050204,41.0201733308,271.1458452801,41.3415842532,35.9372705783,63.3276794105,174.295,53.6147414703,19.2259960763,62.136991839,46.9167853318,123.9029165954,58.3896835059,19.3504754858,72.8146956732,67.5373649099,48.7330670527,73.1674259027,54.4574705627,93.4706563668,54.6337032397,42.3505070462,9.2581250177,147.011292877,108.7988251234,100.2007396082,68.9975503745,27.9412311778,26.1630644797,26.2732108346,144.6689933472,83.5943579179,73.2427045805,94.9284794941,26.2308310229,83.664207097,75.0567554746,42.021820261,29.3360558775,58.5033156692,143.3563123601,58.2504575854,80.1540297638,71.0803248908,28.1791051881,56.582229365,26.9564925955,75.0319482768,97.9233469993,25.9149860654,39.8241281368,25.7580186433,36.1012899719,20.470061763,6.412993587,40.3894159899,0.491610013,36.4772047841,68.8470006744,19.4931148776,63.2411396235,47.1965023431,49.4449947319,45.8554765884,35.8298622024,24.4027359624,30.9197026388,116.732025361,13.5577510891,54.2670389616,122.7589429373,30.022084061,14.7326666667,40.9113770404,90.5434736215,95.6288839164,67.504017134,29.6779901402,62.7865800325,26.4817006928,39.478883198,23.5465229934,57.1682064776
2015-02-06,26.4446608293,35.9803461252,36.6826547038,72.0958882825,72.54,39.8803914357,3.03,109.5432965183,72.7556302982,18.714,8.005463252,72.4632959421,129.3872327301,13.0150759623,278.8133333333,29.1937696034,40.1491916685,273.8737771163,40.9572029286,36.3814890032,63.0548785898,173.43,53.2383089825,19.2091222865,62.4977766953,46.8612378577,123.5788027214,58.3010052826,19.3362785119,72.7062974561,67.7227204078,46.8875397962,73.0524860505,54.0178863946,92.9060440622,52.359398942,42.261582097,9.263966106,146.9095373533,109.2695100688,100.2825361303,67.3261382433,27.7485330318,26.332664693,26.4737943007,146.7977731353,83.632707472,72.8204533034,94.8743754909,25.7323370332,80.1246026532,74.0604916893,42.8508574055,29.0973801417,57.6430932711,144.2280038399,58.6009220707,78.6036255526,70.8166179403,27.9109548284,55.9436885397,27.2977140208,73.8957771364,97.6411302082,25.7508143631,39.5683706805,26.3921983179,36.0672722664,19.7405207777,6.347993652,39.7187110961,0.4895701374,36.3250755705,68.9182634843,19.5994731886,62.4460664725,46.4534303672,48.2807270119,45.7409428861,35.5740488176,25.4428239207,29.9618200787,112.0563109311,13.6872837428,54.5599880857,120.5944275707,30.1182778581,14.4906666667,40.2086866013,89.5283749465,94.8193272271,66.9784092734,29.9545350484,61.7747874624,27.2950751186,40.0526400248,23.5600120648,57.062981325
2015-02-09,26.620321151,35.0824183309,35.8925667563,71.4497651771,72.33,39.9110097784,3.04,108.5375819729,73.4928387114,18.528,7.8143838351,72.4377236697,129.0200527453,12.9045780463,275.6333333333,29.201358314,40.5705457369,272.6949478464,40.3943588461,36.4333144861,64.1612374739,172.14,53.0616161821,19.2664931718,62.9077594865,47.1112014912,122.6147717116,57.1284821072,19.2510966682,71.9475099367,68.2293587687,46.5902736609,73.0278560822,53.8012797031,92.64195121,52.1010984539,42.4987152948,9.2990126361,145.5443174102,107.4259940327,100.7733152631,66.9255518648,27.7485330318,26.1754621561,26.2459374338,145.8294184197,83.0958137153,72.7059444825,94.2871617069,25.4502435352,80.1337253451,73.09352978,42.799042584,28.9429429009,57.028648701,142.5880419032,57.8266400683,79.005236282,69.8597384341,27.7555053446,55.3051477144,27.2701961639,73.8660084603,96.917949681,25.668728512,39.2587695491,26.2742114017,36.0247501345,19.5016940613,6.3294936705,39.4504291386,0.4890901667,36.6800437356,68.3909186908,19.5403852381,62.0375885234,46.2019290831,48.8337541789,45.5538711725,35.5021013032,25.1631364025,29.725459447,111.4991312018,13.5970034084,53.8669133287,119.2416054665,29.8970321248,14.4986666667,40.1421159281,88.6048015618,92.9822562785,66.8386907281,29.7926551021,61.3220218375,27.162279294,39.8760994627,23.1769224377,57.1003996734
2015-02-10,27.1317372773,35.97402269,36.2150516328,71.5806255529,72.76,40.117683592,3.04,110.9614263807,73.2420358492,18.64975,8.1812563156,73.170795479,129.4222022524,12.9598270043,278.3933333333,29.6566809488,41.531452918,280.1004137729,41.0670261642,36.5665800136,63.5777468295,175.89,53.3458611219,19.3744854264,63.1865477845,47.2084095709,123.179893338,57.9265861173,19.5137406862,73.4795380712,68.0748958538,47.4758790222,72.8636562933,54.4447289926,92.8149775614,53.0335002158,43.0100337526,9.3983111378,146.9519354882,108.3830534216,101.1005013516,67.9062978261,28.9201377598,26.6272334845,26.7854548901,147.7021043987,84.882902934,73.3142725936,95.9882655553,26.0453448872,81.3196752876,73.5110815135,43.2727780951,29.7642682269,57.7577895908,144.545654125,58.4868173545,78.6690040434,70.8392213932,27.8332300865,56.2441783398,27.5343675899,74.6102253644,97.4941422962,25.9632718602,39.6087534367,26.6650430616,36.2288563676,20.1192850232,6.484993515,40.1341154174,0.5027693323,37.1786894915,69.8304274514,20.1785351037,62.2855929925,46.34482754,51.1259062525,45.5844134931,36.4454131594,25.5127458002,30.2790409265,111.8667549407,13.6794332789,54.7671960027,120.8166769164,30.1086584784,14.4193333333,41.2886108551,90.6682808357,94.0876125272,67.2511930997,30.0287300237,61.1118092259,27.3946719871,40.1409103058,23.5492208077,56.7573981463
2015-02-11,27.7676721127,35.8475539866,36.2231137547,71.9404915863,73.01,39.995210221,3.07,111.3541587019,72.9304322931,18.757,8.2500449057,73.3157050227,130.112850319,12.9124707546,277.6266666667,29.6946245017,41.6272687546,279.5185557358,40.7101006485,36.7812855857,63.2064346013,175.29,53.3689080089,19.4993514708,63.399738836,47.132031794,122.8433135458,57.9364392533,19.1162254158,74.1371539213,67.9513255219,45.902845723,72.9211262194,54.5721446935,92.7694443111,52.0664483884,43.0989587018,9.4917685513,147.4776723607,107.6378022581,101.304992657,69.0528036681,29.0357566474,26.5791305,26.6783448069,150.1750102429,84.6067861448,73.3071157923,95.7703305427,25.9294160524,81.0003810723,73.5330579206,43.2061590389,29.7432086032,57.7168266195,145.0184359446,58.2178562379,78.8838190848,70.9823765949,28.5560701865,55.8835905797,27.7435033022,75.9200471157,97.308937527,26.4413012287,39.5347183836,26.8199008891,36.0417589873,19.6024490823,6.498422073,39.5110089355,0.4994095373,36.6462372437,71.5478611707,20.2376230542,62.4679492198,47.1450588986,51.0895228863,45.5576889625,36.2895268781,25.390382511,29.824979713,111.3325516951,13.4988726101,54.6028586892,121.1935345025,30.0701809595,14.1866666667,41.4217522015,91.4004831586,95.076205792,67.1380876108,29.8601050797,61.5553347361,27.5606667678,39.6480679033,23.2929284515,56.5017060988
2015-02-12,28.118992756,36.0751976528,36.4569152902,72.8646929902,74.59,40.1483019348,3.12,111.4050684473,72.9380323798,18.8585,8.3845648152,68.601882807,130.2623850983,13.1571447114,278.64,29.9071083979,42.8795503241,283.2817414821,40.8267878363,37.677126076,63.2973682082,177.03,53.6608352443,19.7018369481,65.0150710334,47.7499974436,123.0932321276,60.3603106914,20.9121426197,74.4334423813,69.1561362581,45.6551239436,73.3726756387,55.1709984877,94.3266814738,51.5639133337,43.7788001374,9.556020523,149.4958235809,108.3752086725,101.7957717897,69.6191499275,29.3055340519,26.9242818112,27.0755446989,151.8796346597,86.0257196447,74.0728935322,95.9640505539,26.3738099192,81.5477425842,72.1119169327,44.0944131222,29.6028111116,58.1953935879,145.8827402085,58.8372818398,81.7417931127,71.6454112133,28.7426095671,56.2892518098,27.6994747312,75.6422061382,98.1549478667,26.8179304281,39.6289448149,27.210732549,36.6455732601,19.6546924265,6.524707761,39.8095807914,0.5351673561,37.0941732617,71.4552195178,20.6039683475,62.7524249343,47.83668743,51.2205030048,45.9031428345,36.7032250863,26.1857438909,29.286948275,112.6633118494,13.5852277126,54.9243882156,122.5560196217,30.3876204898,13.5253333333,42.4868829724,91.3921626777,96.391735412,67.4707508137,30.4334298893,62.6939198216,27.4002051464,40.3542301517,23.1715268092,57.6055473769
2015-02-13,28.2568527553,36.7075411699,37.1583198966,73.4372071343,76.51,41.3041443737,3.15,111.6232530701,73.2648361094,19.0915,8.4189591103,66.5561010135,131.7049559104,13.1097884617,277.6066666667,29.7477454758,43.3279998545,284.1583068367,41.2111691609,37.9066389289,64.5098163003,177.88,53.8375280447,20.0679981864,64.6788851446,49.0412966103,122.5434112477,61.9269593039,20.8908471588,74.1660601125,70.3538611509,45.1534873404,73.9227449313,55.3047849737,94.8639738282,50.7878465404,43.8385664174,9.520973993,149.6399772395,107.9515922217,102.8591265774,70.3788827144,28.9972170182,27.2257933015,27.3309229066,151.255406,85.8186320528,74.7026920473,97.1021556198,26.5554317604,82.3322940847,72.9763222758,44.1684342959,29.4764533691,58.2201470518,145.4912177642,58.7231771237,81.3868813053,72.0673423341,28.5871600832,56.5371558949,27.9911640141,75.1559844275,98.1726963353,26.4413012287,39.5818315992,27.1222423618,37.3089185175,19.3337690263,6.65856477,39.8268893048,0.5354073415,37.1279797536,70.6428234846,20.4680660613,62.6575996962,47.3679804913,51.577059994,46.5403133095,36.6052965249,25.4603043906,28.8592179307,111.7317797414,13.6048538722,54.7600509021,123.309734794,30.5415305651,13.5846666667,42.8752118993,91.05934344,95.434278943,67.7235748479,30.3997049005,62.3977025636,27.2840087999,40.6999554191,23.149944295,58.2291865171
